global_id,ID,название,IsNetObject,OperatingCompany,TypeObject,округ,район,адрес,телефон,SeatsCount,SocialPrivileges,Longitude_WGS84,Latitude_WGS84,geoData
918058791,00204444,Ресторан «Kitchen&Bar»,нет,,ресторан,Центральный,Пресненский,"город Москва, улица Красная Пресня, дом 32-34, строение 3",(916) 172-81-75,40,нет,37.5681549999999970,55.7628777594098890,"{type=Point, coordinates=[37.568155, 55.76287775940989]}"
918058794,00194092,Ресторан «Экспомил»,нет,,ресторан,Центральный,Пресненский,"город Москва, Краснопресненская набережная, дом 14, сооружение 1",(499) 255-40-02,55,нет,37.5481639999999930,55.7525347564065110,"{type=Point, coordinates=[37.54816399999999, 55.75253475640651]}"
918058795,00194093,Кафе «Экспомил»,нет,,ресторан,Центральный,Пресненский,"город Москва, Краснопресненская набережная, дом 14, сооружение 1",(499) 255-40-02,70,нет,37.5481639999999930,55.7525347564065110,"{type=Point, coordinates=[37.54816399999999, 55.75253475640651]}"
918058807,00193796,Ресторан «Макото»,нет,,ресторан,Центральный,Пресненский,"город Москва, Краснопресненская набережная, дом 12",(916) 344-37-03,70,нет,37.5575210000000150,55.7547367570457060,"{type=Point, coordinates=[37.557521000000015, 55.754736757045706]}"
918058833,00204148,REST,нет,,ресторан,Центральный,Хамовники,"город Москва, Пречистенская набережная, дом 7",(495) 532-41-07,50,нет,37.6014709999999890,55.7368577518595100,"{type=Point, coordinates=[37.60147099999999, 55.73685775185951]}"
918058835,00200732,Pizza Hut,нет,,ресторан,Центральный,Таганский,"город Москва, бульвар Энтузиастов, дом 2",(495) 775-65-56,10,нет,37.6827430000000020,55.7464237546333050,"{type=Point, coordinates=[37.682743, 55.746423754633305]}"
918058855,00199336,Сезоны,нет,,ресторан,Новомосковский,поселение Московский,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 6, строение 1",(495) 767-62-37,35,нет,37.4360239999999890,55.6317677215423670,"{type=Point, coordinates=[37.43602399999999, 55.63176772154237]}"
918058864,00195077,Ресторан при Курорте Красная Пахра,нет,,ресторан,Троицкий,поселение Краснопахорское,"город Москва, поселение Краснопахорское, село Красное, Парковая улица, домовладение 10, строение 1",(499) 550-06-40,150,нет,37.2945120000000000,55.4284510000000000,"{type=Point, coordinates=[37.294512, 55.428451]}"
918058868,00196584,Ресторан ВЕСНА,нет,,ресторан,Троицкий,поселение Первомайское,"город Москва, поселение Первомайское, деревня Рогозинино, Луговая улица, домовладение 20А, строение 3",(495) 747-11-12,100,нет,37.1570430000000020,55.5354416940037370,"{type=Point, coordinates=[37.157043, 55.53544169400374]}"
918058884,00194453,Мясо и Рыба Детский,нет,,ресторан,Западный,Кунцево,"город Москва, Ярцевская улица, дом 19",(916) 307-89-15,250,нет,37.4110090000000070,55.7386637523830050,"{type=Point, coordinates=[37.41100900000001, 55.738663752383005]}"
918058907,00204095,Pasta + Salsa,нет,,ресторан,Новомосковский,поселение Воскресенское,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 40, корпус 2",нет телефона,12,нет,37.4526232138095100,55.5269330558027290,"{type=Point, coordinates=[37.45262321380951, 55.52693305580273]}"
918058936,00200905,White Hall,нет,,ресторан,Юго-Восточный,Выхино-Жулебино,"город Москва, Ферганская улица, дом 8",(499) 742-67-41,700,нет,37.8046729999999940,55.7094847439353270,"{type=Point, coordinates=[37.804672999999994, 55.70948474393533]}"
918058964,00195251,Фишерикс,нет,,ресторан,Троицкий,поселение Щаповское,"город Москва, поселение Щаповское, деревня Овечкино, владение 7",(495) 646-07-18,100,нет,37.3499100000000000,55.3724430000000000,"{type=Point, coordinates=[37.34991, 55.372443]}"
918058969,00197612,Джеки - Джеки,нет,,ресторан,Северо-Восточный,Свиблово,"город Москва, Лазоревый проезд, дом 1А, корпус 1",(926) 608-28-58,48,нет,37.6386279999999970,55.8478417841857820,"{type=Point, coordinates=[37.638628, 55.84784178418578]}"
918059014,00202674,Корчма Тарас Бульба,да,Корчма Тарас Бульба,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 14, строение 2",(495) 951-37-60,150,нет,37.6280460000000050,55.7429707536317810,"{type=Point, coordinates=[37.628046000000005, 55.74297075363178]}"
918059055,00203268,Грабли,да,Грабли,ресторан,Центральный,Арбат,"город Москва, улица Арбат, дом 54/2, строение 1",(903) 230-22-80,10,нет,37.5832440000000010,55.7476117549779390,"{type=Point, coordinates=[37.583244, 55.74761175497794]}"
918059056,00200852,Kozlovna на Пушкинской Пилзнер,да,Пилзнер,ресторан,Центральный,Тверской,"город Москва, Малый Путинковский переулок, дом 1/2, строение 1",(906) 095-57-37,80,нет,37.6081410000000030,55.7664547604492070,"{type=Point, coordinates=[37.608141, 55.76645476044921]}"
918059057,00155741,ПИЛЗНЕР,да,Пилзнер,ресторан,Центральный,Тверской,"город Москва, 1-я Тверская-Ямская улица, дом 7",(495) 919-51-61,320,нет,37.5927057446043020,55.7715639199224430,"{type=Point, coordinates=[37.5927057446043, 55.77156391992244]}"
918059068,00192967,Бургер Кинг,да,Бургер Кинг,ресторан,Центральный,Замоскворечье,"город Москва, Большая Серпуховская улица, дом 6/5",(495) 620-28-61,70,нет,37.6238389999999900,55.7289427495662300,"{type=Point, coordinates=[37.62383899999999, 55.72894274956623]}"
918059074,00133300,Джон Джоли,да,Джон Джоли,ресторан,Центральный,Тверской,"город Москва, улица Большая Дмитровка, дом 23, строение 1",(495) 799-14-41,96,нет,37.6096962926647290,55.7659423566916960,"{type=Point, coordinates=[37.60969629266473, 55.765942356691696]}"
918059085,00199655,Хинкальная,да,Хинкальная,ресторан,Юго-Западный,Коньково,"город Москва, улица Миклухо-Маклая, дом 18, корпус 1",(495) 336-30-68,70,нет,37.5178579999999970,55.6456137255204980,"{type=Point, coordinates=[37.517858, 55.6456137255205]}"
918059095,00196577,Florentini,да,Florentini,ресторан,Новомосковский,поселение Сосенское,"город Москва, поселение Сосенское, ж/к ""Дубровка"", Сосновая улица, дом 15",нет телефона,80,нет,37.4517880000000000,55.5718660000000000,"{type=Point, coordinates=[37.451788, 55.571866]}"
918059111,00192864,Ботик Петра,да,Ботик Петра,ресторан,Юго-Западный,Академический,"город Москва, улица Вавилова, дом 39",(499) 270-07-06,40,нет,37.5681319999999990,55.6947177396684620,"{type=Point, coordinates=[37.568132, 55.69471773966846]}"
918059170,00195919,Макдоналдс,да,Макдоналдс,ресторан,Восточный,Новогиреево,"город Москва, Свободный проспект, дом 33А",(495) 303-30-09,220,нет,37.8183330000000030,55.7527037564555530,"{type=Point, coordinates=[37.818333, 55.75270375645555]}"
918059175,00197043,МАКДОНАЛДС,да,Макдоналдс,ресторан,Юго-Восточный,Южнопортовый,"город Москва, 7-я Кожуховская улица, дом 9",(495) 280-19-32,50,нет,37.6760299999999970,55.7109287443528560,"{type=Point, coordinates=[37.67603, 55.710928744352856]}"
918059181,00201147,Макдоналдс,да,Макдоналдс,ресторан,Южный,Даниловский,"город Москва, Большая Тульская улица, дом 13",(495) 755-66-65,40,нет,37.6221070000000000,55.7087727437294760,"{type=Point, coordinates=[37.622107, 55.708772743729476]}"
918059196,00202491,KFC,да,KFC,ресторан,Северо-Западный,Митино,"город Москва, Пятницкое шоссе, дом 39",(800) 555-83-33,80,нет,37.3554789158166190,55.8550226102941000,"{type=Point, coordinates=[37.35547891581662, 55.8550226102941]}"
918059211,00094264,Чайхона №1,да,Чайхона №1,ресторан,Северный,Хорошёвский,"город Москва, Ходынский бульвар, дом 4",(495) 690-95-55,30,нет,37.5277480000000100,55.7901777673504430,"{type=Point, coordinates=[37.52774800000001, 55.79017776735044]}"
918059212,00194880,Чайхона №1,да,Чайхона №1,ресторан,Северо-Западный,Строгино,"город Москва, улица Маршала Катукова, дом 23",(495) 234-02-33,150,нет,37.4130934326849000,55.8056315346490000,"{type=Point, coordinates=[37.4130934326849, 55.805631534649]}"
918059214,00198194,Чайхона №1,да,Чайхона №1,ресторан,Западный,Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 86А",нет телефона,80,нет,37.4810340000000010,55.6629837305180710,"{type=Point, coordinates=[37.481034, 55.66298373051807]}"
918059231,00200822,Пиццерия «Додо Пицца»,да,Додо Пицца,ресторан,Южный,Царицыно,"город Москва, Пролетарский проспект, дом 30",нет телефона,45,нет,37.6588859999999950,55.6305757212001380,"{type=Point, coordinates=[37.658885999999995, 55.63057572120014]}"
918059245,00195644,Тануки,да,Тануки,ресторан,Юго-Западный,Ясенево,"город Москва, улица Паустовского, дом 8, корпус 1",(499) 724-43-27,150,нет,37.5385210000000100,55.5994707122822970,"{type=Point, coordinates=[37.53852100000001, 55.5994707122823]}"
930776505,00206944,Культ,нет,,ресторан,Центральный,Арбат,"город Москва, улица Арбат, дом 6/2",(999) 983-69-31,20,нет,37.5973399999999960,55.7519307562312110,"{type=Point, coordinates=[37.597339999999996, 55.75193075623121]}"
930776567,00207007,The Бык,нет,,ресторан,Юго-Восточный,Лефортово,"город Москва, Душинская улица, дом 14",нет телефона,40,нет,37.7048490000000100,55.7461387545506350,"{type=Point, coordinates=[37.70484900000001, 55.746138754550635]}"
930776659,00216965,True Cost,нет,,ресторан,Северо-Западный,Щукино,"город Москва, улица Народного Ополчения, дом 48, корпус 1",(495) 136-94-12,110,нет,37.4951259999999990,55.7939937684618950,"{type=Point, coordinates=[37.495126, 55.793993768461895]}"
930776675,00211733,Dodici wine and Kitchen,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Остоженка, дом 14/2",(910) 397-59-06,50,нет,37.5992070000000140,55.7418767533145360,"{type=Point, coordinates=[37.599207000000014, 55.741876753314536]}"
930776802,00219215,Ресторан Алазанская долина,нет,,ресторан,Северо-Восточный,Бибирево,"город Москва, Шенкурский проезд, дом 14",(926) 427-74-47,50,нет,37.5917040000000140,55.8974557987393080,"{type=Point, coordinates=[37.591704000000014, 55.89745579873931]}"
930776809,00212005,IRISH MIST PUB,нет,,ресторан,Южный,Даниловский,"город Москва, улица Шухова, дом 19",(926) 121-26-65,43,нет,37.6100620000000060,55.7164237459422650,"{type=Point, coordinates=[37.610062000000006, 55.716423745942265]}"
930776848,00220771,B29,нет,,ресторан,Юго-Восточный,Марьино,"город Москва, Братиславская улица, дом 29, корпус 1",(925) 500-82-68,32,нет,37.7670750000000130,55.6538117278782140,"{type=Point, coordinates=[37.76707500000001, 55.653811727878214]}"
930776860,00213804,Саламури,нет,,ресторан,Юго-Восточный,Текстильщики,"город Москва, Люблинская улица, дом 51",(495) 532-53-85,35,нет,37.7355870000000020,55.6929747391652090,"{type=Point, coordinates=[37.735587, 55.69297473916521]}"
930776881,00208682,КАФЕ ДИЖАВНИ,нет,,ресторан,Северо-Западный,Куркино,"город Москва, Родионовская улица, дом 7",(916) 027-54-80,10,нет,37.3956909999999990,55.8931977974878080,"{type=Point, coordinates=[37.395691, 55.89319779748781]}"
930776958,00206655,THE Y,нет,,ресторан,Центральный,Хамовники,"город Москва, Малая Пироговская улица, дом 8",(495) 495-96-67,190,нет,37.5694069999999980,55.7295647497463730,"{type=Point, coordinates=[37.569407, 55.72956474974637]}"
930776991,00215102,Ресторан ( закрытая),нет,,ресторан,Центральный,Якиманка,"город Москва, Донская улица, дом 1",(495) 983-01-00,92,нет,37.6108109999999980,55.7271397490440490,"{type=Point, coordinates=[37.610811, 55.72713974904405]}"
930777019,00221782,Кухня Полли,нет,,ресторан,Северо-Западный,Строгино,"город Москва, улица Маршала Катукова, дом 20",(967) 157-33-57,65,нет,37.4076139999999950,55.8065507721219380,"{type=Point, coordinates=[37.407613999999995, 55.80655077212194]}"
930777033,00206974,Дублинец,нет,,ресторан,Центральный,Тверской,"город Москва, Никольская улица, дом 10",(926) 278-01-05,115,нет,37.6244780000000110,55.7578887579608560,"{type=Point, coordinates=[37.62447800000001, 55.757888757960856]}"
930777038,000078340,Светлый,нет,,ресторан,Центральный,Басманный,"город Москва, Большой Харитоньевский переулок, дом 21, строение 3",(495) 741-45-08,80,нет,37.6505500000000100,55.7664617604512500,"{type=Point, coordinates=[37.65055000000001, 55.76646176045125]}"
930777061,00223347,Замечательные люди,нет,,ресторан,Центральный,Тверской,"город Москва, улица Ильинка, дом 13",(495) 606-68-93,80,нет,37.6280689999999960,55.7557077573275920,"{type=Point, coordinates=[37.628068999999996, 55.75570775732759]}"
930777068,00205085,RAMEN,нет,,ресторан,Центральный,Тверской,"город Москва, Цветной бульвар, дом 21, строение 7",(916) 210-50-57,48,нет,37.6195680000000010,55.7721507621049000,"{type=Point, coordinates=[37.619568, 55.7721507621049]}"
930777071,00213569,Джанус,нет,,ресторан,Центральный,Красносельский,"город Москва, Каланчёвская улица, дом 21/40",нет телефона,94,нет,37.6520290000000060,55.7739937626408140,"{type=Point, coordinates=[37.652029000000006, 55.77399376264081]}"
930777073,00209723,LALTRO BOSCO,нет,,ресторан,Центральный,Тверской,"город Москва, улица Петровка, дом 10",(495) 790-73-10,145,нет,37.6192289999999760,55.7628287593956390,"{type=Point, coordinates=[37.619228999999976, 55.76282875939564]}"
930777109,00206030,Житная 10,нет,,ресторан,Юго-Западный,Черёмушки,"город Москва, Новочерёмушкинская улица, дом 58",(962) 999-33-42,20,нет,37.5637390000000200,55.6682447320332800,"{type=Point, coordinates=[37.56373900000002, 55.66824473203328]}"
930777120,00206966,J.Z. Peking Duck,нет,,ресторан,Центральный,Тверской,"город Москва, Цветной бульвар, дом 21, строение 2",(903) 277-80-96,114,нет,37.6201219999999950,55.7719857620569430,"{type=Point, coordinates=[37.620121999999995, 55.77198576205694]}"
930777130,00210161,CEDRO,нет,,ресторан,Северный,Савёловский,"город Москва, 4-й Вятский переулок, дом 10",(906) 030-78-87,60,нет,37.5762820000000130,55.8015187706547590,"{type=Point, coordinates=[37.57628200000001, 55.80151877065476]}"
930777148,00211636,Панорама,нет,,ресторан,Зеленоградский,Савёлки,"город Москва, город Зеленоград, корпус 617А",(965) 537-00-00,40,нет,37.2409147423215430,55.9875821104518750,"{type=Point, coordinates=[37.24091474232154, 55.987582110451875]}"
930777154,00206333,Дагестанская лавка,нет,,ресторан,Северный,Аэропорт,"город Москва, Ленинградский проспект, дом 36",нет телефона,10,нет,37.5589390000000090,55.7910617676078930,"{type=Point, coordinates=[37.55893900000001, 55.79106176760789]}"
930777155,00218239,FAN FOOD,нет,,ресторан,Северный,Аэропорт,"город Москва, Ленинградский проспект, дом 36",(985) 533-36-02,50,нет,37.5607039999999940,55.7894267671317440,"{type=Point, coordinates=[37.560703999999994, 55.789426767131744]}"
930777160,00206327,SERBIЯ,нет,,ресторан,Северный,Аэропорт,"город Москва, Ленинградский проспект, дом 36",(985) 185-01-82,10,нет,37.5589390000000090,55.7910617676078930,"{type=Point, coordinates=[37.55893900000001, 55.79106176760789]}"
930777167,000022604,El Idilio,нет,,ресторан,Центральный,Тверской,"город Москва, Благовещенский переулок, дом 3, строение 1",(495) 650-48-04,95,нет,37.5981766818372000,55.7676412272890000,"{type=Point, coordinates=[37.5981766818372, 55.767641227289]}"
930777192,000058491,Ресторан «Китайский Самовар»,нет,,ресторан,Центральный,Пресненский,"город Москва, улица 1905 Года, дом 2, строение 1",(926) 595-65-02,120,нет,37.5599260000000000,55.7563600000000000,"{type=Point, coordinates=[37.559926, 55.75636]}"
930777195,00217621,Сыроварня,нет,,ресторан,Центральный,Хамовники,"город Москва, Усачёва улица, дом 26",нет телефона,20,нет,37.5677920000000110,55.7275127491520760,"{type=Point, coordinates=[37.56779200000001, 55.727512749152076]}"
930777200,00217625,Uzbek Gourmet,нет,,ресторан,Центральный,Хамовники,"город Москва, Усачёва улица, дом 26",(903) 540-11-44,10,нет,37.5677920000000110,55.7275127491520760,"{type=Point, coordinates=[37.56779200000001, 55.727512749152076]}"
930777204,00209012,Порт Находка,нет,,ресторан,Центральный,Хамовники,"город Москва, Усачёва улица, дом 26",(499) 246-20-81,100,нет,37.5677920000000110,55.7275127491520760,"{type=Point, coordinates=[37.56779200000001, 55.727512749152076]}"
930777241,00215267,Ресторан «Борисовский пассаж»,нет,,ресторан,Южный,Орехово-Борисово Северное,"город Москва, Каширское шоссе, дом 80",нет телефона,100,нет,37.7091143436938200,55.6245252521291750,"{type=Point, coordinates=[37.70911434369382, 55.624525252129175]}"
930777295,00223422,China Blue,нет,,ресторан,Центральный,Арбат,"город Москва, Смоленская улица, дом 8",(909) 643-17-17,30,нет,37.5803650000000000,55.7462557545845740,"{type=Point, coordinates=[37.580365, 55.746255754584574]}"
930777296,00223423,Leopold,нет,,ресторан,Центральный,Арбат,"город Москва, Смоленская улица, дом 8",(964) 642-69-68,20,нет,37.5803650000000000,55.7462557545845740,"{type=Point, coordinates=[37.580365, 55.746255754584574]}"
930777298,00210200,Kislovsky,нет,,ресторан,Центральный,Арбат,"город Москва, Большой Кисловский переулок, дом 1, строение 2",(495) 691-67-69,98,нет,37.6057360000000000,55.7537537567603390,"{type=Point, coordinates=[37.605736, 55.75375375676034]}"
930777304,00213288,Чакруло,нет,,ресторан,Центральный,Арбат,"город Москва, улица Новый Арбат, дом 15",(495) 227-27-74,40,нет,37.5926659999999940,55.7520587562683690,"{type=Point, coordinates=[37.592665999999994, 55.75205875626837]}"
930777305,00210050,Cihan Steak and Kebab,нет,,ресторан,Центральный,Арбат,"город Москва, улица Новый Арбат, дом 21",(495) 787-75-88,45,нет,37.5860410000000020,55.7519357562326550,"{type=Point, coordinates=[37.586041, 55.751935756232655]}"
930777335,00210662,Балканский ресторан Джумбус,нет,,ресторан,Центральный,Таганский,"город Москва, Добровольческая улица, дом 12",(903) 590-34-70,44,нет,37.6678339999999990,55.7454227543429400,"{type=Point, coordinates=[37.667834, 55.74542275434294]}"
930777363,00204949,ТехникаБезОпасности,нет,,ресторан,Центральный,Тверской,"город Москва, Сущёвская улица, дом 21, строение 10",(925) 431-40-50,78,нет,37.6006860000000030,55.7824577651030470,"{type=Point, coordinates=[37.600686, 55.78245776510305]}"
930777380,00222538,Рихтер,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 42",(495) 488-71-42,40,нет,37.6278610000000030,55.7378157521372020,"{type=Point, coordinates=[37.627861, 55.7378157521372]}"
930777381,00222542,Бразери,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 24",(499) 241-11-87,120,нет,37.6283040000000140,55.7413087531498520,"{type=Point, coordinates=[37.628304000000014, 55.74130875314985]}"
930777383,00205603,Ресторан при гостинице «На Смирновской 25»,нет,,ресторан,Юго-Восточный,Нижегородский,"город Москва, Смирновская улица, дом 25, строение 4",(499) 962-45-45,24,нет,37.7131629999999940,55.7356667515143300,"{type=Point, coordinates=[37.713162999999994, 55.73566675151433]}"
930777429,00206105,РЕСТОРАН «Кабоб»,нет,,ресторан,Северо-Западный,Митино,"город Москва, Пятницкое шоссе, дом 29, корпус 1",(967) 318-88-80,95,нет,37.3643594186424000,55.8503160257692000,"{type=Point, coordinates=[37.3643594186424, 55.8503160257692]}"
930777435,00215720,Jai Hind,нет,,ресторан,Центральный,Мещанский,"город Москва, Олимпийский проспект, дом 18/1",(916) 040-65-02,7,нет,37.6244899999999940,55.7850137658469550,"{type=Point, coordinates=[37.624489999999994, 55.785013765846955]}"
930777459,00205866,ИТ МАРКЕТ РОЗА,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Тимура Фрунзе, дом 11, строение 13",(495) 150-90-46,120,нет,37.5882569999999920,55.7347107512372730,"{type=Point, coordinates=[37.58825699999999, 55.73471075123727]}"
930777472,00210206,Barbeque,нет,,ресторан,Северо-Восточный,Марьина Роща,"город Москва, Шереметьевская улица, дом 20",(985) 065-81-61,10,нет,37.6181970000000090,55.8033217711803790,"{type=Point, coordinates=[37.61819700000001, 55.80332177118038]}"
930777511,00211445,Planeta Sushi IL Patio,нет,,ресторан,Северо-Восточный,Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",(495) 966-64-98,96,нет,37.6662465559067000,55.8456037489931000,"{type=Point, coordinates=[37.6662465559067, 55.8456037489931]}"
930777547,00215583,Гонконг,нет,,ресторан,Восточный,Сокольники,"город Москва, Русаковская улица, дом 24",(985) 336-07-23,94,нет,37.6806819999999970,55.7879927667142040,"{type=Point, coordinates=[37.680682, 55.787992766714204]}"
930777581,00215831,Ресторан «Парк Кафе»,нет,,ресторан,Восточный,Измайлово,"город Москва, Никитинская улица, дом 10А",(499) 269-95-65,90,нет,37.7754079999999990,55.8003497703140000,"{type=Point, coordinates=[37.775408, 55.800349770314]}"
930777597,00212883,Золотой дворик,нет,,ресторан,Юго-Восточный,Выхино-Жулебино,"город Москва, Привольная улица, дом 2, строение 3",(499) 746-14-03,50,нет,37.8414780000000020,55.7038677423116650,"{type=Point, coordinates=[37.841478, 55.703867742311665]}"
930777616,00212075,Олива,нет,,ресторан,Юго-Восточный,Южнопортовый,"город Москва, Шарикоподшипниковская улица, дом 11, строение 7",(968) 931-64-98,50,нет,37.6766069999999900,55.7188517466448020,"{type=Point, coordinates=[37.67660699999999, 55.7188517466448]}"
930777687,00210381,Конак,нет,,ресторан,Юго-Западный,Ломоносовский,"город Москва, улица Гарибальди, дом 4Г",(499) 134-45-60,78,нет,37.5344590000000200,55.6769627345456750,"{type=Point, coordinates=[37.53445900000002, 55.676962734545675]}"
930777692,00213348,SYMPHONY Вьетнамская кухня,нет,,ресторан,Юго-Западный,Зюзино,"город Москва, Азовская улица, дом 24, корпус 3",(925) 735-42-45,35,нет,37.5955229999999860,55.6475947260900550,"{type=Point, coordinates=[37.595522999999986, 55.647594726090055]}"
930777693,00214013,ШУ-ШУ,нет,,ресторан,Юго-Западный,Зюзино,"город Москва, Азовская улица, дом 24, корпус 3",(495) 773-01-11,50,нет,37.5955229999999860,55.6475947260900550,"{type=Point, coordinates=[37.595522999999986, 55.647594726090055]}"
930777708,00223302,Ресторан Вьетнамской кухни ГАО,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Летниковская улица, дом 4, строение 5",(495) 620-28-61,38,нет,37.6443349999999770,55.7277167492111470,"{type=Point, coordinates=[37.64433499999998, 55.72771674921115]}"
930777715,00221271,Medusa Asian Kitchen bar,нет,,ресторан,Центральный,Якиманка,"город Москва, Берсеневский переулок, дом 2, строение 1",(499) 702-07-80,65,нет,37.6098229999999990,55.7408977530306730,"{type=Point, coordinates=[37.609823, 55.74089775303067]}"
930777719,00220473,Спасский,нет,,ресторан,Центральный,Тверской,"город Москва, улица Ильинка, дом 3/8, строение 5",(495) 720-06-53,70,нет,37.6246959999999930,55.7546947570335050,"{type=Point, coordinates=[37.62469599999999, 55.754694757033505]}"
930777746,00215600,Ресторан Чайхана «Шах Кебаб»,нет,,ресторан,Западный,Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 86Б",(495) 788-93-52,150,нет,37.4815120000000090,55.6616967301475260,"{type=Point, coordinates=[37.48151200000001, 55.661696730147526]}"
930777771,00214221,МАГАДАН,нет,,ресторан,Западный,Дорогомилово,"город Москва, Кутузовский проспект, дом 12, строение 1",(495) 803-32-46,80,нет,37.5585970000000200,55.7508767559253120,"{type=Point, coordinates=[37.55859700000002, 55.75087675592531]}"
930777790,00210999,Chefs Table,нет,,ресторан,Центральный,Арбат,"город Москва, Смоленская площадь, дом 3",(495) 799-13-52,4,нет,37.5819490000000020,55.7475807549689510,"{type=Point, coordinates=[37.581949, 55.74758075496895]}"
930777796,00206929,Zodiac,нет,,ресторан,Центральный,Арбат,"город Москва, Смоленская площадь, дом 3",(495) 230-02-30,25,нет,37.5819490000000020,55.7475807549689510,"{type=Point, coordinates=[37.581949, 55.74758075496895]}"
930777892,00219028,SOUL SEOUL,нет,,ресторан,Северный,Войковский,"город Москва, Ленинградское шоссе, дом 16А, строение 4",(968) 860-93-51,20,нет,37.4970569999999980,55.8230777769452900,"{type=Point, coordinates=[37.497057, 55.82307777694529]}"
930777893,00219031,TEREKHOV GIRL,нет,,ресторан,Северный,Войковский,"город Москва, Ленинградское шоссе, дом 16А, строение 4",(925) 834-59-45,28,нет,37.4970569999999980,55.8230777769452900,"{type=Point, coordinates=[37.497057, 55.82307777694529]}"
930777897,00219011,FROM ROME TO HOME,нет,,ресторан,Северный,Войковский,"город Москва, Ленинградское шоссе, дом 16А, строение 4",(925) 591-24-07,16,нет,37.4970569999999980,55.8230777769452900,"{type=Point, coordinates=[37.497057, 55.82307777694529]}"
930777898,00218987,BLACK STAR BURGER,нет,,ресторан,Северный,Войковский,"город Москва, Ленинградское шоссе, дом 16А, строение 4",(968) 945-60-74,20,нет,37.4970569999999980,55.8230777769452900,"{type=Point, coordinates=[37.497057, 55.82307777694529]}"
930777906,00208659,Дом торжеств ГОСУДАРЬ,нет,,ресторан,Северный,Дмитровский,"город Москва, Лобненская улица, дом 11",(495) 797-42-81,150,нет,37.5305700000000120,55.8888997962250260,"{type=Point, coordinates=[37.53057000000001, 55.888899796225026]}"
930777921,00210159,Шератон,нет,,ресторан,Северный,Молжаниновский,"город Москва, Международное шоссе, дом 28Б, строение 5",(495) 739-71-59,92,нет,37.4161159999999880,55.9488148138713580,"{type=Point, coordinates=[37.41611599999999, 55.94881481387136]}"
930777946,00211676,Никольский,нет,,ресторан,Зеленоградский,Савёлки,"город Москва, город Зеленоград, корпус 532",(499) 736-76-72,120,нет,37.2409147423215430,55.9875821104518750,"{type=Point, coordinates=[37.24091474232154, 55.987582110451875]}"
930777958,00213369,L&M,нет,,ресторан,Южный,Даниловский,"город Москва, улица Кожевнический Вражек, дом 3А",нет телефона,38,нет,37.6517300000000080,55.7271217490388370,"{type=Point, coordinates=[37.65173000000001, 55.72712174903884]}"
930777960,00206426,Кафе «Дымовая пушка»,нет,,ресторан,Южный,Даниловский,"город Москва, улица Кожевнический Вражек, дом 3А",(495) 959-70-74,30,нет,37.6517300000000080,55.7271217490388370,"{type=Point, coordinates=[37.65173000000001, 55.72712174903884]}"
930777972,00219064,Ресторан Boobo,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, проспект Андропова, дом 22",(495) 368-71-26,35,нет,37.6624010000000100,55.6831227363220760,"{type=Point, coordinates=[37.66240100000001, 55.683122736322076]}"
930777981,00219871,Dominos Pizza,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, проспект Андропова, дом 22",(495) 900-01-29,25,нет,37.6624010000000100,55.6831227363220760,"{type=Point, coordinates=[37.66240100000001, 55.683122736322076]}"
930778051,00221171,Ресторан «Галерея»,нет,,ресторан,Южный,Даниловский,"город Москва, Автозаводская улица, дом 23, строение 16",нет телефона,138,нет,37.6608630000000060,55.6872617375162380,"{type=Point, coordinates=[37.660863000000006, 55.68726173751624]}"
930778077,00218615,Ресторан LaFA,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, Нагатинская улица, дом 16",(499) 587-26-56,53,нет,37.6416139999999900,55.6789017351047380,"{type=Point, coordinates=[37.64161399999999, 55.67890173510474]}"
930778081,00217236,Чайхана ОШ,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, проспект Андропова, дом 36",(499) 658-71-25,49,нет,37.6619030000000020,55.6758277342184870,"{type=Point, coordinates=[37.661903, 55.67582773421849]}"
930778115,00214821,Паста Ризотто,нет,,ресторан,Южный,Даниловский,"город Москва, Большая Тульская улица, дом 13",(909) 993-78-78,40,нет,37.6221070000000000,55.7087727437294760,"{type=Point, coordinates=[37.622107, 55.708772743729476]}"
930778125,00221715,Корпоративный ресторан Карэль,нет,,ресторан,Южный,Даниловский,"город Москва, проспект Андропова, дом 18, корпус 7",(495) 640-28-33,74,нет,37.6627160000000170,55.6916307387771990,"{type=Point, coordinates=[37.66271600000002, 55.6916307387772]}"
